idx,score,mean_dist,sd_dist,cv_dist,min_dist,max_dist,range_dist,skewness,kurtosis,bottleneck_w1,bottleneck_w2,bottleneck_dist,potential_mean,improvement,km_cluster,topology
9646,70.20458931,0.7933322,0.129874,0.16370696,0.50610673,1.049118,0.5430113,-0.37509057,-0.1721828,мяч,шар,0.50610673,0.8076935,0.014361262,3,Random
9647,91.37562202,0.9703364,0.122906104,0.1266634,0.71265876,1.1432309,0.43057215,-0.45440623,-0.6914933,бетон,снег,0.71265876,0.9832203,0.012883902,3,Uniform
9648,93.89907255,0.9868898,0.088938914,0.09012041,0.82956195,1.1412657,0.3117038,-0.0037909215,-0.68047667,мишка,мразь,0.82956195,0.9947562,0.007866442,0,Uniform
9649,84.02823642,0.91785467,0.073057115,0.07959551,0.79473174,1.1187512,0.32401943,0.76086795,0.9990916,цветок,день,0.79473174,0.9240109,0.006156206,0,Uniform
9650,87.00555558,0.93996656,0.13656458,0.14528663,0.63632596,1.1776328,0.54130685,-0.5294187,-0.035273552,арт,ар,0.63632596,0.9551486,0.015182018,3,Uniform
9651,66.44329321,0.74989015,0.13756692,0.18344943,0.50610673,0.97986865,0.47376192,0.00186071,-0.91255665,шар,мяч,0.50610673,0.76207924,0.01218909,2,Random
9652,87.53484891,0.9437702,0.12131602,0.12854403,0.64681864,1.155052,0.5082333,-1.0385941,1.2397966,гитара,струна,0.64681864,0.9586178,0.014847636,3,Uniform
9653,77.06867148,0.8605256,0.14929368,0.17349127,0.52073944,1.1588541,0.6381147,-0.029111795,-0.13420105,камень,дерево,0.52073944,0.87751484,0.016989231,0,Random
9654,85.52321523,0.9291143,0.12270447,0.13206607,0.77096295,1.1731766,0.4022137,0.6473013,-0.6713486,автомат,медведь,0.77096295,0.93702185,0.007907569,0,Uniform
9655,91.19019843,0.9690932,0.075842455,0.078261256,0.7799833,1.1056448,0.32566154,-0.86444676,0.6137819,кенгуру,кактус,0.7799833,0.9785487,0.009455502,3,Uniform
9656,91.22274764,0.96931165,0.10757901,0.11098495,0.77481604,1.1543049,0.37948883,0.07555503,-0.67482996,люмпен,скотобойня,0.77481604,0.9790365,0.009724855,0,Uniform
9657,94.82571833,0.9928056,0.08037872,0.08096118,0.84789145,1.1534636,0.30557215,-0.0011429954,-0.53032446,фламинго,тромбон,0.84789145,1.0000513,0.00724566,0,Uniform
9658,94.82571833,0.9928056,0.08037872,0.08096118,0.84789145,1.1534636,0.30557215,-0.0011429606,-0.53032446,фламинго,тромбон,0.84789145,1.0000513,0.00724566,0,Uniform
9659,92.32539479,0.97664535,0.09194027,0.094138846,0.76290405,1.1660827,0.4031787,-0.26832813,0.12060046,крокодил,улитка,0.76290405,0.98733246,0.010687113,0,Uniform
9660,86.51588543,0.9364149,0.09548629,0.10197007,0.7449315,1.08444,0.33950847,-0.31343898,-0.6695783,наковальня,ипотека,0.7449315,0.945989,0.009574115,0,Uniform
9661,89.27049407,0.9559935,0.08925475,0.09336335,0.755908,1.0984923,0.34258425,-0.7062269,-0.22355509,фабрика,звезда,0.755908,0.9659978,0.010004342,3,Uniform
9662,88.07341684,0.9476034,0.0770901,0.0813527,0.80063444,1.0921838,0.29154938,0.18325762,-0.26857662,сингулярность,экономика,0.80063444,0.9549519,0.007348478,0,Uniform
9663,84.78274987,0.92357826,0.094723515,0.10256144,0.7308284,1.0293571,0.29852867,-0.67451876,-0.7053523,крот,невидимка,0.7308284,0.9332158,0.009637535,3,Uniform
9664,93.25742729,0.98274356,0.076354526,0.07769527,0.86610466,1.1418858,0.2757811,0.28492522,-0.8814306,аэробика,меридиан,0.86610466,0.9885756,0.0058320165,0,Uniform
9665,74.42641561,0.83616936,0.105487056,0.12615514,0.6431434,1.0153406,0.37219715,0.14766547,-0.83468366,дерево,птица,0.6431434,0.8458206,0.009651244,0,Uniform
9666,67.47652581,0.7624179,0.11865009,0.15562344,0.56327224,0.94179714,0.3785249,-0.024268672,-1.1364433,соль,кислота,0.56327224,0.7723752,0.009957314,0,Random
9667,77.28856485,0.86247987,0.13381244,0.15514848,0.6372296,1.1007602,0.4635306,0.06902951,-0.9499564,птица,небо,0.6372296,0.8737424,0.011262536,0,Random
9668,88.45466445,0.9502946,0.116434805,0.122524954,0.72791684,1.1267117,0.3987949,-0.14192745,-0.8776829,лишайник,кириллица,0.72791684,0.9614135,0.011118889,0,Uniform
9669,90.05487441,0.9613973,0.06922322,0.07200272,0.7888679,1.1033818,0.31451386,-0.34228206,0.6028664,кит,кактус,0.7888679,0.97002375,0.008626461,3,Uniform
9670,84.52920893,0.92166436,0.065668486,0.071249895,0.79737604,1.0452794,0.24790335,-0.20067291,-0.52765036,банальность,параша,0.79737604,0.92787874,0.0062143803,0,Uniform
9671,89.34149601,0.95648557,0.08876474,0.09280301,0.7291932,1.0943475,0.36515427,-0.7776323,0.5149672,котомка,втулка,0.7291932,0.9678502,0.011364639,3,Uniform
9672,82.00802742,0.90209615,0.08147267,0.09031484,0.7200055,1.0562469,0.33624136,-0.38064656,-0.114061356,втулка,кегля,0.7200055,0.9112007,0.00910455,3,Uniform
9673,85.06827403,0.9257224,0.061576698,0.06651745,0.8472732,1.0929239,0.24565071,1.1015229,0.817713,фтор,втулка,0.8472732,0.92964476,0.0039223433,0,Uniform
9674,83.95812473,0.91731864,0.092122704,0.10042607,0.6964508,1.022455,0.32600415,-1.1022247,0.7468772,фтор,жабер,0.6964508,0.928362,0.01104337,3,Uniform
9675,81.09701755,0.8947702,0.12935711,0.1445702,0.66720665,1.1638013,0.49659467,0.11500873,-0.7529807,астрология,гомеопатия,0.66720665,0.90614843,0.011378229,0,Uniform
9676,84.3440249,0.92026067,0.14143963,0.15369518,0.51354754,1.0630513,0.5495038,-1.4943846,1.5962458,мышь,обезьяна,0.51354754,0.9405962,0.020335555,1,Star
9677,87.03486854,0.94017804,0.06698773,0.07125005,0.83328694,1.0562469,0.22295994,-0.09866096,-0.9368658,эгрегор,отторжение,0.83328694,0.94552267,0.0053446293,0,Uniform
9678,91.38029073,0.97036755,0.120423235,0.12410064,0.67135763,1.120378,0.4490204,-0.8836641,0.07995391,килька,курица,0.67135763,0.98531806,0.014950514,3,Uniform
9679,98.59387843,1.0160372,0.08875728,0.08735632,0.8080283,1.179082,0.37105376,-0.4409213,0.032207012,компот,стол,0.8080283,1.0264376,0.0104004145,3,Uniform
9680,92.18449587,0.97571546,0.09677721,0.09918589,0.7511434,1.1616718,0.41052836,-0.09129016,0.28424096,спор,казус,0.7511434,0.986944,0.011228561,0,Uniform
9681,81.57046603,0.89859533,0.10906124,0.12136858,0.7312495,1.1347165,0.403467,0.71547884,-0.17324519,облако,дыра,0.7312495,0.9069626,0.00836724,0,Uniform
9682,86.96031782,0.93963957,0.0668504,0.07114473,0.83328694,1.0562469,0.22295994,0.067523845,-0.9477117,эгрегор,отторжение,0.83328694,0.94495726,0.005317688,0,Uniform
9683,83.63465539,0.9148351,0.16401178,0.17928015,0.41259176,1.0959861,0.6833944,-1.6859353,2.6416926,хуй,пизда,0.41259176,0.93994725,0.025112152,1,Star
9684,82.63580743,0.90706325,0.14312962,0.15779454,0.65502065,1.1886181,0.5335974,0.30397734,-0.7746217,мама,телефон,0.65502065,0.91966534,0.012602091,0,Random
9685,89.22579328,0.9556833,0.07930709,0.08298469,0.79442704,1.0931798,0.29875278,-0.24516982,-0.40106416,леопард,лишай,0.79442704,0.9637461,0.00806278,0,Uniform
9686,80.46951689,0.8896399,0.085708804,0.09634101,0.64712024,1.0355874,0.3884672,-0.8793258,1.2198462,компьютер,диван,0.64712024,0.9017658,0.012125909,3,Uniform
9687,88.1578471,0.94820094,0.1082005,0.11411136,0.75952977,1.1105313,0.35100156,-0.13092199,-1.0405458,дерево,мышь,0.75952977,0.95763457,0.009433627,0,Uniform
9688,84.64729605,0.922557,0.075745225,0.08210357,0.77350914,1.0301884,0.2566793,-0.41900077,-0.90415955,отторжение,амбивалентность,0.77350914,0.93000937,0.0074523687,0,Uniform
9689,83.20477074,0.9115096,0.12382987,0.13585143,0.61889184,1.1356754,0.5167836,-0.4664362,0.54264736,бутылка,стол,0.61889184,0.9261405,0.014630914,3,Uniform
9690,89.45536742,0.9572738,0.11534796,0.12049631,0.68928015,1.1227875,0.43350732,-0.648095,-0.4481914,совесть,скромность,0.68928015,0.9706734,0.013399601,3,Uniform
9691,85.97197288,0.93243134,0.14359191,0.1539973,0.49734664,1.1830823,0.6857357,-1.0838909,2.594481,блин,идиот,0.49734664,0.9541856,0.021754265,1,Star
9692,91.14870364,0.9688145,0.09571253,0.098793454,0.76608396,1.1391826,0.3730986,-0.31259182,-0.5145323,кот,сон,0.76608396,0.9789511,0.010136604,0,Uniform
9693,93.5682092,0.98475695,0.09090231,0.09230939,0.81782836,1.1834745,0.36564618,-0.07932461,-0.4194877,бумага,метафора,0.81782836,0.9931033,0.008346379,0,Uniform
9694,93.73690425,0.98584574,0.086683795,0.087928355,0.8128691,1.1722074,0.35933828,0.09817215,-0.28168106,лизоблюд,скотина,0.8128691,0.99449456,0.008648813,0,Uniform
9695,93.83402872,0.98647135,0.0707115,0.07168125,0.84650296,1.0821948,0.23569185,-0.21067277,-1.0532967,огонь,водитель,0.84650296,0.99346983,0.0069984794,0,Uniform
9696,85.95529236,0.9323087,0.08210014,0.08806111,0.6984329,1.089873,0.39144003,-0.7678883,1.5725398,втулка,запонка,0.6984329,0.94400245,0.011693776,3,Uniform
9697,83.27206906,0.91203207,0.10654606,0.11682271,0.7134303,1.1524465,0.43901622,0.20930772,-0.23755264,искусство,книга,0.7134303,0.92196214,0.009930074,0,Uniform
9698,86.96931121,0.9397048,0.08214453,0.08741525,0.7422575,1.0551142,0.31285667,-0.63288134,-0.19014406,ходьба,мята,0.7422575,0.94957715,0.009872377,3,Uniform
9699,86.47182924,0.9360936,0.07847194,0.08382915,0.7705156,1.0365846,0.266069,-0.5522935,-0.6326158,сито,базилик,0.7705156,0.94437253,0.008278906,3,Uniform
9700,73.13198848,0.82359433,0.11041067,0.13405953,0.49972683,0.96382874,0.4641019,-1.2632642,1.7224011,кот,собака,0.49972683,0.83978766,0.01619333,1,Uniform
9701,71.73951364,0.80953526,0.13979803,0.17268924,0.49522948,0.9918437,0.49661422,-0.7759891,-0.15994859,корова,собака,0.49522948,0.8252505,0.015715241,3,Star
9702,83.5351609,0.9140679,0.11796233,0.12905204,0.7038983,1.0904611,0.38656282,-0.3661973,-1.2005508,ложка,кукуруза,0.7038983,0.92457646,0.010508537,0,Uniform
9703,89.52088657,0.95772636,0.11916922,0.1244293,0.75559556,1.187418,0.43182242,-0.02923814,-0.7760484,грузовик,лес,0.75559556,0.96783286,0.010106504,0,Uniform
9704,77.13045821,0.8610758,0.1246625,0.14477529,0.51593465,1.0190163,0.5030816,-1.1538718,1.1009073,телефон,телевизор,0.51593465,0.8783329,0.017257094,3,Uniform
9705,87.40256498,0.9428229,0.12682678,0.13451813,0.78964525,1.1732016,0.3835563,0.5502878,-1.1013361,юрисдикция,желтизна,0.78964525,0.9504819,0.007659018,0,Uniform
9706,88.36345474,0.94965243,0.1016328,0.107021056,0.6659117,1.0733407,0.40742898,-1.2564414,1.1222181,кот,диван,0.6659117,0.9638394,0.014186978,3,Uniform
9707,88.02139992,0.94723463,0.09979599,0.10535509,0.7241549,1.1138725,0.38971764,-0.17525324,-0.52200174,ковер,зеркало,0.7241549,0.9583886,0.011153996,0,Uniform
9708,85.76449237,0.9309013,0.14353009,0.154184,0.5583115,1.1407572,0.5824457,-1.1045201,1.1237326,сущность,сила,0.5583115,0.9495308,0.018629491,3,Star
9709,80.76275351,0.8920461,0.09402292,0.10540142,0.67153406,1.0612186,0.38968456,-0.28158623,-0.010209799,вязка,трепанация,0.67153406,0.9030717,0.011025608,0,Uniform
9710,89.80263098,0.9596675,0.11201088,0.11671843,0.7543097,1.1575059,0.40319616,-0.101891816,-0.6312728,движение,человек,0.7543097,0.9699353,0.010267794,0,Uniform
9711,93.3890728,0.98359746,0.13277021,0.1349843,0.62166685,1.2114992,0.58983237,-0.6828438,1.0079665,игра,пьеса,0.62166685,1.0016941,0.018096626,3,Uniform
9712,90.50432939,0.96446157,0.11461331,0.118836574,0.74092853,1.1545935,0.41366494,-0.34585187,-0.69846606,стрептоцид,тюрбан,0.74092853,0.9756381,0.011176527,0,Uniform
9713,83.49942795,0.9137922,0.08244616,0.090224184,0.7646444,1.1160607,0.35141635,0.09838092,0.5754473,коробка,нога,0.7646444,0.92124957,0.0074573755,0,Uniform
9714,82.4296049,0.90543884,0.09440226,0.10426133,0.7542155,1.1029108,0.34869528,0.44959635,-0.49782372,сон,смерть,0.7542155,0.9130001,0.0075612664,0,Uniform
9715,88.67402451,0.9518349,0.12601766,0.13239445,0.6698849,1.1826677,0.5127828,-0.4854712,0.050694466,отчаяние,вдохновение,0.6698849,0.9659325,0.014097571,3,Uniform
9716,94.37645666,0.9899479,0.08319919,0.084044,0.69198143,1.0858297,0.3938483,-2.2846687,5.962824,сольфеджио,дифирамб,0.69198143,1.0048463,0.014898419,1,Uniform
9717,87.65354149,0.9446181,0.096183635,0.10182277,0.70141107,1.0509275,0.34951645,-1.0638405,0.42895675,салфетка,брошка,0.70141107,0.9567785,0.01216042,3,Uniform
9718,88.30766171,0.949259,0.12651472,0.13327734,0.7362355,1.1766506,0.44041514,0.014714242,-1.1185874,микстура,скакалка,0.7362355,0.9599102,0.010651231,0,Uniform
9719,93.57451142,0.9847976,0.10041468,0.10196479,0.73569286,1.134845,0.39915216,-0.95757043,0.6419766,талант,парадокс,0.73569286,0.9972528,0.012455225,3,Uniform
9720,85.65594795,0.9300985,0.11178698,0.120188326,0.6383736,1.1065495,0.4681759,-0.665882,0.5184593,трактор,корова,0.6383736,0.9446847,0.01458621,3,Uniform
9721,75.56796391,0.84689724,0.120837115,0.14268215,0.44603193,1.0266289,0.5805969,-1.8698916,4.0800796,снег,дождь,0.44603193,0.8669405,0.020043254,1,Uniform
9722,95.13421228,0.9947567,0.08988077,0.090354525,0.7809134,1.1669717,0.38605827,-0.40327424,-0.01577282,вафля,отвертка,0.7809134,1.0054488,0.01069212,3,Uniform
9723,88.23466155,0.9487438,0.107162915,0.112952426,0.7766813,1.1174804,0.3407991,-0.13432819,-1.2021444,зарплата,температура,0.7766813,0.9573469,0.008603096,0,Uniform
9724,80.88928639,0.89307964,0.103083886,0.11542519,0.75451624,1.1023386,0.3478223,0.4384049,-1.0851696,стена,подушка,0.75451624,0.9000079,0.006928265,0,Uniform
9725,84.73661008,0.92323077,0.062096052,0.06725951,0.7886438,1.0545925,0.2659487,-0.04265582,-0.1908114,шноркель,аллитерация,0.7886438,0.9299601,0.006729305,0,Uniform
9726,88.78878106,0.9526383,0.13898404,0.14589381,0.65862197,1.1653831,0.50676113,-0.5845266,-0.62776375,небо,мир,0.65862197,0.9673392,0.01470089,3,Uniform
9727,76.46068326,0.8550665,0.14073089,0.16458473,0.59221315,1.0957322,0.50351906,0.057879362,-1.0457457,природа,земля,0.59221315,0.8682092,0.013142705,0,Random
9728,88.58318514,0.95119774,0.064525574,0.06783613,0.81165695,1.0306473,0.21899033,-0.7870392,-0.5397334,телеграф,динамит,0.81165695,0.9581748,0.0069770813,3,Uniform
9729,89.47941532,0.95743996,0.09786911,0.10221958,0.7687112,1.1357372,0.36702597,-0.06038459,-0.5909953,снег,мотор,0.7687112,0.9668763,0.009436369,0,Uniform
9730,86.45644454,0.9359814,0.1597035,0.17062679,0.59195554,1.1578658,0.5659102,-0.33028558,-0.9399257,стол,нож,0.59195554,0.9531828,0.017201424,0,Random
9731,82.87085642,0.9089063,0.11702517,0.12875383,0.6954231,1.1420001,0.44657695,-0.25544256,-0.39087534,жир,тесто,0.6954231,0.9195806,0.010674298,0,Uniform
9732,95.05736398,0.9942714,0.11020723,0.1108422,0.8348076,1.1642458,0.32943827,0.19780825,-1.482843,окно,волк,0.8348076,1.0022446,0.007973194,0,Uniform
9733,90.55181455,0.9647839,0.08563981,0.0887658,0.80585945,1.0811318,0.27527237,-0.2997041,-1.172329,корыто,терем,0.80585945,0.97273016,0.007946253,0,Uniform
9734,84.23765078,0.91945195,0.13804944,0.15014318,0.6036123,1.1111073,0.50749505,-0.5042323,-0.4462514,полупроводник,текстиль,0.6036123,0.9352439,0.015791953,3,Star
9735,82.65702749,0.9072301,0.10430003,0.11496536,0.69734627,1.0634208,0.3660745,-0.6737275,-0.57722735,погода,работа,0.69734627,0.91772425,0.010494173,3,Uniform
9736,78.57267128,0.8736867,0.11139375,0.12749851,0.6485393,1.0535733,0.40503395,-0.5514718,-0.39577913,астронавт,землекоп,0.6485393,0.8849441,0.01125741,3,Uniform
9737,85.39417389,0.9281552,0.09350714,0.10074516,0.7795579,1.063547,0.28398913,-0.01555481,-1.3669097,абстракция,инверсия,0.7795579,0.935585,0.007429838,0,Uniform
9738,80.03810036,0.8860713,0.12244821,0.13819228,0.61281526,1.0433818,0.43056655,-0.73790276,-0.6036372,дорога,площадка,0.61281526,0.89973414,0.013662815,3,Uniform
9739,93.39199738,0.9836164,0.14524548,0.14766476,0.72474587,1.268561,0.54381514,0.03306918,-0.70535564,полупроводник,муфлон,0.72474587,0.9965601,0.012943685,0,Uniform
9740,85.61560722,0.9297995,0.10500148,0.112929165,0.744362,1.1463684,0.4020064,0.16499004,-0.6517246,трубочист,твист,0.744362,0.9390715,0.009271979,0,Uniform
9741,88.97590533,0.953945,0.06993955,0.07331612,0.8345101,1.0709622,0.2364521,-0.27588782,-0.9223585,кантата,лепрозорий,0.8345101,0.9599168,0.0059717894,0,Uniform
9742,94.40561031,0.99013394,0.10905745,0.11014414,0.665462,1.1215096,0.45604753,-1.3732836,2.0043597,ковер,табурет,0.665462,1.0063674,0.016233504,1,Uniform
9743,87.11789204,0.9407768,0.071501024,0.07600211,0.7968806,1.0419474,0.24506676,-0.35236892,-1.1045545,шноркель,человеконенавистничество,0.7968806,0.9479717,0.0071948767,0,Uniform
9744,87.8933385,0.94632584,0.10829128,0.1144334,0.7376033,1.2020541,0.46445084,0.23510821,0.25184703,рельс,свисток,0.7376033,0.95676196,0.010436118,0,Uniform
9745,87.80310845,0.9456841,0.09320008,0.098553084,0.7770299,1.1178372,0.34080732,0.059487,-0.71030974,абажур,бумеранг,0.7770299,0.9541168,0.008432746,0,Uniform
9746,95.53223556,0.9972602,0.09522053,0.095482126,0.8490586,1.1591264,0.31006777,-0.2357359,-0.993382,цунами,здание,0.8490586,1.0046704,0.0074101686,0,Uniform
9747,88.57784629,0.95116025,0.061496068,0.06465374,0.8388053,1.0857301,0.24692476,0.11237766,-0.23767924,клейстер,гренадер,0.8388053,0.95677793,0.005617678,0,Uniform
9748,90.89737381,0.9671223,0.09835284,0.10169639,0.7107573,1.1219211,0.41116375,-0.69330376,0.38933015,вилла,стелла,0.7107573,0.97994053,0.012818217,3,Uniform
9749,95.66377081,0.99808437,0.10906578,0.10927511,0.7896111,1.2052737,0.41566265,-0.1015532,-0.7712593,лежанка,клокотание,0.7896111,1.0085082,0.010423839,0,Uniform
9750,90.97947099,0.9676757,0.10708576,0.110662855,0.7217672,1.1899112,0.46814406,-0.45557275,0.3907721,краб,страус,0.7217672,0.9799711,0.012295425,3,Uniform
9751,88.74111779,0.95230496,0.14320894,0.15038139,0.72474587,1.268561,0.54381514,0.4774046,-0.34158826,муфлон,полупроводник,0.72474587,0.96368283,0.011377871,0,Random
9752,92.05332363,0.9748481,0.07676617,0.0787468,0.79121625,1.0595287,0.26831245,-1.0575482,0.022355795,бадминтон,баттерфляй,0.79121625,0.9840296,0.0091814995,3,Uniform
9753,74.7358196,0.8391094,0.12962826,0.15448314,0.55096567,1.0722942,0.52132857,-0.5912037,-0.071967125,часы,телефон,0.55096567,0.8535166,0.014407158,3,Star
9754,89.46612822,0.95734805,0.1195628,0.12488958,0.64042485,1.1418173,0.5013925,-1.0371174,0.75937676,логика,метафора,0.64042485,0.97319424,0.015846193,3,Uniform
9755,86.6014926,0.93703794,0.102753386,0.10965766,0.7026727,1.0906333,0.38796055,-0.35778424,-0.56963825,аркан,паж,0.7026727,0.9487562,0.011718273,0,Uniform
9756,83.59533174,0.9145322,0.09663363,0.105664544,0.6896299,1.0953165,0.40568662,-0.44633353,0.2133503,сыч,выпь,0.6896299,0.92577726,0.011245072,3,Uniform
9757,82.51356705,0.9061012,0.12722915,0.14041384,0.60442084,1.0485433,0.4441225,-1.1147397,0.2974944,лес,небо,0.60442084,0.9211852,0.015083969,3,Uniform
9758,92.52422661,0.97795385,0.17214803,0.17602879,0.66080266,1.268561,0.60775834,-0.107633695,-0.9963615,связь,сеть,0.66080266,0.9938115,0.015857637,0,Random
9759,91.35972019,0.9702298,0.09716227,0.10014356,0.76784354,1.1941468,0.4263032,0.20412453,0.35941482,мать,дрянь,0.76784354,0.9803492,0.010119379,0,Uniform
9760,78.86659753,0.8762044,0.1344614,0.15345895,0.63844526,1.0862834,0.4478382,-0.04797043,-0.9628713,синхрофазотрон,архаизм,0.63844526,0.8880922,0.011887848,0,Random
9761,79.93804106,0.8852388,0.11473879,0.12961337,0.5767111,1.0682867,0.49157554,-0.86104536,0.6424024,пицца,шоколадка,0.5767111,0.90066516,0.015426338,3,Uniform
9762,84.44317445,0.92101276,0.098042116,0.106450334,0.7575609,1.1577489,0.40018803,0.8012561,0.20723772,самолет,трамвай,0.7575609,0.9291854,0.008172631,0,Uniform
9763,93.8899932,0.9868315,0.12895408,0.13067488,0.7019143,1.1768312,0.47491693,-0.59775335,-0.32866454,кулебяка,пешня,0.7019143,1.0010773,0.014245808,3,Uniform
9764,89.29846953,0.95618737,0.09986726,0.10444319,0.74964,1.1115435,0.36190355,-0.1981196,-0.75265074,козявка,кикимора,0.74964,0.96651477,0.010327399,0,Uniform
9765,92.21057936,0.97588784,0.10821653,0.11089034,0.756606,1.1489229,0.39231694,-0.42497215,-0.8619144,транш,аванс,0.756606,0.986852,0.010964155,0,Uniform
9766,77.5346417,0.86465436,0.122762546,0.14197876,0.67561895,1.1322699,0.4566509,0.3214102,-0.5313232,шоколадка,коробка,0.67561895,0.8741061,0.009451747,0,Uniform
9767,86.98860557,0.93984413,0.14219081,0.1512919,0.72474587,1.1931177,0.46837187,0.20805152,-0.9241309,муфлон,полупроводник,0.72474587,0.9505991,0.010754943,0,Random
9768,90.93252376,0.96735936,0.082136184,0.08490762,0.74483347,1.0858306,0.3409971,-0.81996584,0.66111636,иллюминация,акция,0.74483347,0.9784857,0.011126339,3,Uniform
9769,91.22127911,0.96930176,0.080131404,0.082669206,0.7765101,1.1619823,0.38547218,0.11749417,0.9231372,ареал,пострел,0.7765101,0.9789413,0.009639561,0,Uniform
9770,90.74119337,0.9660671,0.08694452,0.08999843,0.7724401,1.1366498,0.36420977,0.018417887,0.0078725815,тамбурин,гранатомет,0.7724401,0.9757484,0.009681344,0,Uniform
9771,83.40072604,0.9130291,0.08638962,0.0946187,0.73202413,1.0890745,0.35705036,0.21824624,-0.15752435,нога,кошка,0.73202413,0.9220794,0.00905031,0,Uniform
9772,93.77595209,0.98609746,0.08914153,0.0903983,0.78576124,1.1080492,0.32228792,-0.57890344,-0.13806176,кепка,носок,0.78576124,0.99611425,0.010016799,3,Uniform
9773,90.44179819,0.96403664,0.1412273,0.14649579,0.72474587,1.1931177,0.46837187,-0.06732292,-1.0700727,муфлон,полупроводник,0.72474587,0.97600114,0.0119645,0,Uniform
9774,85.70610085,0.9304695,0.08855826,0.095175885,0.7690253,1.0844384,0.31541312,-0.16296789,-0.8526969,катет,тройник,0.7690253,0.9385417,0.008072197,0,Uniform
9775,98.62409407,1.0162187,0.08940726,0.08798034,0.7752365,1.167651,0.39241457,-0.64259505,0.8000982,трус,заика,0.7752365,1.0282676,0.01204896,3,Uniform
9776,75.94121627,0.8503356,0.16887294,0.19859563,0.33374566,1.0757644,0.74201876,-1.8382119,2.8954687,кошка,собака,0.33374566,0.8761651,0.025829494,1,Star
9777,74.25602003,0.8345397,0.08208314,0.09835739,0.68670034,0.9647507,0.27805036,-0.0015601545,-1.0241768,стена,вода,0.68670034,0.8419317,0.007391989,0,Uniform
9778,92.62048156,0.9785857,0.073944926,0.07556306,0.8678498,1.1380942,0.27024436,0.43453276,-0.43388104,ошибка,суд,0.8678498,0.98412263,0.005536914,0,Uniform
9779,90.81617406,0.966574,0.1003373,0.10380715,0.715472,1.1095167,0.39404476,-0.6962159,-0.03511381,болеро,полька,0.715472,0.97912914,0.012555122,3,Uniform
9780,96.43706007,1.002897,0.126862,0.12649554,0.6337324,1.1757709,0.5420385,-1.1816939,1.3841143,колонна,фура,0.6337324,1.0213553,0.018458247,3,Uniform
9781,89.39477366,0.9568544,0.08053898,0.08417057,0.8286699,1.1161014,0.28743148,0.33487985,-0.93374515,клаустрофобия,кляуза,0.8286699,0.9632637,0.0064092875,0,Uniform
9782,90.83930943,0.9667303,0.083363816,0.08623275,0.79815036,1.11849,0.32033962,-0.17646812,-0.43313718,понедельник,стирка,0.79815036,0.9751593,0.008428991,0,Uniform
9783,91.64771084,0.9721538,0.10956725,0.11270567,0.7719799,1.1764421,0.40446222,0.14585704,-0.7921734,альцгеймер,полупроводник,0.7719799,0.9821625,0.010008693,0,Uniform
9784,90.81483179,0.9665649,0.067520976,0.06985664,0.82942736,1.0677992,0.23837185,-0.6915691,-0.4474597,спрей,бастион,0.82942736,0.97342175,0.0068568587,3,Uniform
9785,81.41644009,0.8973552,0.08489094,0.094601266,0.72690666,1.0228205,0.29591382,-0.27463877,-0.7017603,цвет,кровь,0.72690666,0.9058777,0.0085225105,0,Uniform
9786,94.17128224,0.9886364,0.11130122,0.112580545,0.7106465,1.1294957,0.41884923,-1.0341327,0.60451674,алкоголь,транквилизатор,0.7106465,1.0025359,0.013899565,3,Uniform
9787,88.90790626,0.95347077,0.082580544,0.08661046,0.7999089,1.0753319,0.27542305,-0.49876928,-0.7266276,галька,зубочистка,0.7999089,0.96114886,0.0076780915,0,Uniform
9788,82.57383705,0.90657586,0.14878866,0.16412158,0.40524262,1.0620075,0.6567649,-2.034167,4.3757434,картина,сцена,0.40524262,0.93164253,0.025066674,1,Star
9789,87.4718633,0.94331944,0.07576185,0.08031409,0.73068786,1.0359374,0.30524957,-1.4659536,1.7210417,подметка,подкова,0.73068786,0.95395106,0.010631621,1,Uniform
9790,69.77250322,0.7886259,0.1816957,0.2303953,0.3689046,1.1206186,0.751714,-0.586985,0.18266559,щит,меч,0.3689046,0.809612,0.02098608,2,Star
9791,96.50105156,1.0032929,0.08888146,0.08858974,0.7460928,1.2017989,0.45570612,-0.6078122,2.3898969,самокат,сморчок,0.7460928,1.0161529,0.0128599405,1,Uniform
9792,89.3518642,0.9565574,0.083314896,0.08709869,0.8437381,1.1601331,0.31639504,0.9050741,0.14646125,яйцеклетка,карбюратор,0.8437381,0.9621984,0.0056409836,0,Uniform
9793,87.98628597,0.9469857,0.10898627,0.115087554,0.70967376,1.0873713,0.3776976,-0.43014824,-0.88029313,танго,балалайка,0.70967376,0.95885134,0.011865616,0,Uniform
9794,89.11990917,0.9549477,0.12954059,0.13565202,0.6935568,1.1237576,0.43020082,-0.91794443,-0.08518624,страна,мечта,0.6935568,0.9680173,0.01306957,3,Uniform
9795,97.3478974,1.0084959,0.10408915,0.10321227,0.8134168,1.2017989,0.38838214,-0.034409836,-0.94456434,учеба,глажка,0.8134168,1.0182499,0.0097539425,0,Uniform
9796,90.21395335,0.9624845,0.09929568,0.10316601,0.76417845,1.1090381,0.34485966,-0.3969552,-0.730212,карандаш,ключ,0.76417845,0.97239983,0.009915352,0,Uniform
9797,94.44553211,0.9903887,0.08785573,0.088708326,0.77389055,1.126579,0.3526885,-0.43187374,0.061118603,фура,медуза,0.77389055,1.0012137,0.010824978,3,Uniform
