word,dat_freq,corpus_freq,log_corpus_freq,zipf_freq,mean_score_contrib,in_vocab,dat_freq_rank,corpus_freq_rank
поп,16,1.78e-05,-4.749579997691106,4.25,0.9493839,True,1928.0,966.0
попа,29,3.8e-06,-5.42021640338319,3.58,0.95938337,True,951.0,2988.0
попадание,1,5.5e-06,-5.259637310505756,3.74,0.9852057,True,11961.0,2317.0
попадья,4,1.48e-07,-6.8297382846050425,2.17,0.9177504,True,6612.0,12385.0
попечение,1,1.35e-06,-5.8696662315049934,3.13,1.0020584,True,11961.0,5408.0
попечительство,1,4.47e-07,-6.349692476868063,2.65,0.9391634,True,11961.0,8738.0
попка,7,1.51e-06,-5.82102305270683,3.18,0.8079036,True,4372.0,5110.0
попкорн,9,1.82e-06,-5.739928612014925,3.26,0.98142093,True,3469.0,4633.0
поплавок,25,5.75e-07,-6.2403321553103694,2.76,0.8938037,True,1133.0,7956.0
поползень,2,4.57e-08,-7.34008379993015,1.66,0.940876,True,9435.0,15165.0
поползновение,3,2.24e-08,-7.649751981665837,1.35,0.99630046,True,7747.0,15982.0
попона,3,8.91e-08,-7.050122295963125,1.95,0.9046636,True,7747.0,13822.0
попочка,2,5.5e-08,-7.259637310505756,1.74,0.72494906,True,9435.0,14860.0
поппа,1,3.55e-08,-7.449771646944906,1.55,1.0324277,True,11961.0,15496.0
поправка,1,4.9e-06,-5.309803919971486,3.69,0.94978166,True,11961.0,2520.0
поприще,2,3.02e-06,-5.519993057042849,3.48,1.0031489,True,9435.0,3441.0
попрошайка,1,3.63e-07,-6.440093374963888,2.56,0.9367263,True,11961.0,9469.0
попрыгунчик,2,2.19e-07,-6.6595558851598815,2.34,0.90040165,True,9435.0,11192.0
попс,1,2.88e-07,-6.540607512240769,2.46,0.95042866,True,11961.0,10248.0
попугай,39,2.69e-06,-5.570247719997592,3.43,0.9131857,True,627.0,3684.0
популизм,4,5.13e-07,-6.289882634888183,2.71,0.9434821,True,6612.0,8294.0
популяризация,2,1.23e-06,-5.910094888560602,3.09,1.011757,True,9435.0,5646.0
популярность,3,1.82e-05,-4.739928612014925,4.26,0.979349,True,7747.0,939.0
популяция,5,1.62e-06,-5.790484985457369,3.21,0.9606254,True,5709.0,4919.0
попустительство,2,2.51e-07,-6.600326278518962,2.4,0.8959889,True,9435.0,10740.0
попутка,1,1.78e-08,-7.749579997691106,1.25,0.9154547,True,11961.0,16150.0
попутчик,1,8.32e-07,-6.079876673709276,2.92,0.96437836,True,11961.0,6795.0
попытка,12,3.55e-05,-4.449771646944906,4.55,0.9923443,True,2627.0,493.0
пора,13,9.77e-05,-4.0101054362812265,4.99,0.98313737,True,2412.0,144.0
поражение,1,3.89e-05,-4.410050398674293,4.59,1.060965,True,11961.0,455.0
поребрика,31,7.08e-08,-7.149966742310231,1.85,0.9862436,True,868.0,14364.0
порез,5,5.37e-07,-6.270025714300444,2.73,0.95719147,True,5709.0,8159.0
порей,2,4.07e-07,-6.39040559077478,2.61,0.73300666,True,9435.0,9070.0
порицание,8,4.68e-07,-6.329754146925876,2.67,0.98802525,True,3876.0,8600.0
порка,10,4.79e-07,-6.319664486585437,2.68,0.97460663,True,3149.0,8524.0
порно,20,8.51e-06,-5.070070439915412,3.93,0.9627477,True,1485.0,1733.0
порнография,6,1.23e-06,-5.910094888560602,3.09,0.8885436,True,4962.0,5646.0
порнуха,1,3.24e-07,-6.489454989793388,2.51,0.94569033,True,11961.0,9853.0
порог,21,8.71e-06,-5.059981844992337,3.94,0.963138,True,1404.0,1695.0
порода,5,5.25e-06,-5.279840696594043,3.72,0.97159743,True,5709.0,2397.0
порожек,1,1e-07,-7.0,2.0,0.92159384,True,11961.0,13519.0
порок,9,3.09e-06,-5.510041520575165,3.49,0.97464186,True,3469.0,3400.0
поролон,6,1.05e-07,-6.978810700930062,2.02,0.971135,True,4962.0,13373.0
поросенок,13,1.05e-06,-5.978810700930062,3.02,0.9472127,True,2412.0,6093.0
поросль,8,4.57e-07,-6.34008379993015,2.66,1.0030528,True,3876.0,8677.0
порося,1,9.55e-08,-7.019996628416254,1.98,0.99121886,True,11961.0,13643.0
порох,19,3.55e-06,-5.449771646944906,3.55,0.966378,True,1575.0,3122.0
пороша,4,8.32e-08,-7.079876673709276,1.92,0.95610934,True,6612.0,14013.0
порошок,22,7.08e-06,-5.149966742310231,3.85,0.92822206,True,1328.0,1955.0
порт,9,1.95e-05,-4.709965388637482,4.29,0.98766905,True,3469.0,883.0
портал,6,2.51e-05,-4.600326278518962,4.4,0.98882794,True,4962.0,706.0
портвейн,5,6.76e-07,-6.1700533040583645,2.83,0.944465,True,5709.0,7445.0
портик,2,2.57e-07,-6.590066876668706,2.41,0.9725778,True,9435.0,10658.0
портки,3,2.95e-07,-6.5301779840218375,2.47,0.97553635,True,7747.0,10173.0
портмоне,9,3.89e-07,-6.410050398674292,2.59,0.982278,True,3469.0,9216.0
портной,6,1.58e-06,-5.801342913045578,3.2,0.9865663,True,4962.0,4983.0
портплед,2,0.0,,0.0,0.9126802,True,9435.0,16422.0
портрет,29,2.24e-05,-4.649751981665837,4.35,0.9900864,True,951.0,780.0
портсигар,3,3.39e-07,-6.4698003017969175,2.53,0.97468305,True,7747.0,9689.0
португалец,2,5.5e-07,-6.259637310505756,2.74,0.8985843,True,9435.0,8101.0
портупея,12,7.24e-08,-7.140261433802853,1.86,0.94925666,True,2627.0,14316.0
портфель,28,6.31e-06,-5.199970640755866,3.8,0.93857867,True,1000.0,2116.0
портфолио,3,1.78e-06,-5.749579997691106,3.25,0.969825,True,7747.0,4685.0
портье,5,8.13e-07,-6.089909454405932,2.91,1.0189207,True,5709.0,6868.0
портьера,3,0.0,,0.0,1.0013728,True,7747.0,16422.0
портянка,5,8.32e-08,-7.079876673709276,1.92,0.94177586,True,5709.0,14013.0
порука,3,2.63e-07,-6.580044251510242,2.42,0.95767224,True,7747.0,10566.0
поручение,2,5.5e-06,-5.259637310505756,3.74,1.007111,True,9435.0,2317.0
поручень,5,3.8e-07,-6.42021640338319,2.58,0.9519137,True,5709.0,9310.0
поручик,3,3.02e-06,-5.519993057042849,3.48,1.0266616,True,7747.0,3441.0
порция,2,2.4e-06,-5.619788758288394,3.38,0.96949196,True,9435.0,3935.0
порча,12,7.94e-07,-6.100179497572904,2.9,0.96969444,True,2627.0,6950.0
порша,2,1.07e-07,-6.97061622231479,2.03,1.05375,True,9435.0,13311.0
поршень,12,1.35e-06,-5.8696662315049934,3.13,0.9261299,True,2627.0,5408.0
порыв,2,3.09e-06,-5.510041520575165,3.49,0.94605285,True,9435.0,3400.0
порядок,6,7.24e-05,-4.140261433802853,4.86,0.96888804,True,4962.0,225.0
посадка,1,5.89e-06,-5.229884705212898,3.77,0.9330506,True,11961.0,2211.0
посев,3,2.57e-06,-5.590066876668706,3.41,0.9838016,True,7747.0,3787.0
посевная,1,6.92e-07,-6.1598939055432425,2.84,0.96673435,True,11961.0,7371.0
поселение,1,5.25e-06,-5.279840696594043,3.72,1.0453273,True,11961.0,2397.0
поселок,14,1.32e-05,-4.87942606879415,4.12,0.98966897,True,2220.0,1231.0
посещение,2,7.41e-06,-5.130181792020672,3.87,1.0566647,True,9435.0,1896.0
поскребыш,1,0.0,,0.0,0.82123256,True,11961.0,16422.0
послание,1,1.2e-05,-4.920818753952375,4.08,1.0413285,True,11961.0,1341.0
посланник,1,3.39e-06,-5.4698003017969175,3.53,1.0723271,True,11961.0,3222.0
последовательность,3,7.76e-06,-5.110138278741812,3.89,1.0289289,True,7747.0,1834.0
последок,1,1.38e-07,-6.860120913598763,2.14,0.98879933,True,11961.0,12612.0
последствие,4,1.26e-06,-5.8996294548824375,3.1,0.98212737,True,6612.0,5582.0
послесловие,2,8.51e-07,-6.070070439915412,2.93,0.95328546,True,9435.0,6729.0
пословица,4,2.24e-06,-5.649751981665837,3.35,0.9833881,True,6612.0,4094.0
послушание,1,1.2e-06,-5.920818753952375,3.08,1.0041864,True,11961.0,5703.0
послушник,1,3.8e-07,-6.42021640338319,2.58,0.95367306,True,11961.0,9310.0
пособие,2,2.29e-05,-4.640164517660112,4.36,1.0005568,True,9435.0,759.0
пособничество,2,6.03e-07,-6.219682687859849,2.78,0.91778994,True,9435.0,7802.0
посол,6,2.4e-05,-4.619788758288394,4.38,1.0397748,True,4962.0,724.0
посольство,1,1.74e-05,-4.7594507517174005,4.24,0.9954369,True,11961.0,1002.0
посох,5,2.24e-06,-5.649751981665837,3.35,0.9507296,True,5709.0,4094.0
посошок,1,2.75e-07,-6.560667306169737,2.44,0.83524895,True,11961.0,10402.0
поспешность,2,4.79e-07,-6.319664486585437,2.68,0.96297264,True,9435.0,8524.0
посредник,1,2.57e-06,-5.590066876668706,3.41,0.90814143,True,11961.0,3787.0
посредственность,3,4.68e-07,-6.329754146925876,2.67,0.9343921,True,7747.0,8600.0
пост,17,9.55e-05,-4.019996628416254,4.98,0.99589705,True,1787.0,149.0
поставка,1,3.24e-06,-5.489454989793388,3.51,1.0602034,True,11961.0,3297.0
постамент,2,8.32e-07,-6.079876673709276,2.92,0.9985736,True,9435.0,6795.0
постановка,2,1.07e-05,-4.97061622231479,4.03,0.9396681,True,9435.0,1479.0
постановление,1,3.39e-05,-4.4698003017969175,4.53,1.0126089,True,11961.0,521.0
постель,26,1.29e-05,-4.889410289700751,4.11,0.93224376,True,1090.0,1258.0
постер,20,1.74e-06,-5.7594507517174005,3.24,0.9615778,True,1485.0,4736.0
постмодерн,4,1.41e-07,-6.85078088734462,2.15,0.8807187,True,6612.0,12531.0
постмодернизм,5,5.89e-07,-6.229884705212898,2.77,0.92077774,True,5709.0,7877.0
постоянство,4,1.23e-06,-5.910094888560602,3.09,1.0068889,True,6612.0,5646.0
пострел,1,1.82e-07,-6.739928612014925,2.26,0.93661076,True,11961.0,11768.0
постриг,1,5.25e-07,-6.279840696594043,2.72,0.9843898,True,11961.0,8224.0
построение,2,6.03e-06,-5.219682687859849,3.78,0.98862785,True,9435.0,2180.0
постройка,1,3.63e-06,-5.440093374963888,3.56,0.9727495,True,11961.0,3076.0
постромка,1,0.0,,0.0,0.91313666,True,11961.0,16422.0
постскриптум,1,4.47e-07,-6.349692476868063,2.65,1.0085068,True,11961.0,8738.0
постулат,7,6.46e-07,-6.189767482004916,2.81,0.98772705,True,4372.0,7583.0
поступление,3,5.37e-06,-5.270025714300444,3.73,0.9801766,True,7747.0,2365.0
поступок,2,1.26e-05,-4.8996294548824375,4.1,0.97234887,True,9435.0,1294.0
поступь,2,5.5e-07,-6.259637310505756,2.74,0.97077507,True,9435.0,8101.0
посуда,12,3.98e-06,-5.400116927926312,3.6,0.8734665,True,2627.0,2880.0
посудина,1,1.58e-07,-6.801342913045577,2.2,0.98681706,True,11961.0,12203.0
посудомойка,14,1.86e-07,-6.730487055782084,2.27,0.973873,True,2220.0,11706.0
посылка,3,3.39e-06,-5.4698003017969175,3.53,0.96941334,True,7747.0,3222.0
пот,40,4.79e-06,-5.319664486585437,3.68,0.9726667,True,606.0,2563.0
потасовка,1,8.51e-07,-6.070070439915412,2.93,1.0043942,True,11961.0,6729.0
поташ,1,1.55e-07,-6.809668301829708,2.19,0.9908564,True,11961.0,12256.0
потемнение,1,2e-07,-6.698970004336019,2.3,0.9497264,True,11961.0,11470.0
потенция,3,2.29e-07,-6.640164517660112,2.36,0.9652477,True,7747.0,11041.0
потепление,2,2.75e-06,-5.560667306169737,3.44,0.9442496,True,9435.0,3632.0
потеря,4,1.38e-05,-4.860120913598763,4.14,0.994641,True,6612.0,1189.0
потеха,2,3.8e-07,-6.42021640338319,2.58,0.97126764,True,9435.0,9310.0
потешка,1,0.0,,0.0,0.9090035,True,11961.0,16422.0
поток,22,3.09e-05,-4.510041520575165,4.49,0.94562435,True,1328.0,580.0
потолок,59,9.12e-06,-5.0400051616715835,3.96,0.8950528,True,338.0,1642.0
потомок,2,2.29e-06,-5.640164517660112,3.36,0.99313956,True,9435.0,4035.0
потомство,6,3.31e-06,-5.480172006224281,3.52,1.0205104,True,4962.0,3257.0
потоотделение,2,2.63e-07,-6.580044251510242,2.42,0.8750679,True,9435.0,10566.0
потоп,5,1.82e-06,-5.739928612014925,3.26,0.99507344,True,5709.0,4633.0
потребитель,1,2.14e-06,-5.669586226650809,3.33,1.0142149,True,11961.0,4240.0
потребление,1,1.1e-05,-4.958607314841775,4.04,1.0356835,True,11961.0,1455.0
потребность,2,1.12e-05,-4.950781977329818,4.05,0.9202507,True,9435.0,1428.0
потроха,4,3.16e-07,-6.5003129173815966,2.5,0.96635896,True,6612.0,9934.0
потрошитель,1,5.13e-07,-6.289882634888183,2.71,0.93765974,True,11961.0,8294.0
потрясение,1,1.41e-06,-5.85078088734462,3.15,0.9793039,True,11961.0,5291.0
потуга,73,1.1e-08,-7.958607314841775,1.04,1.0211369,True,248.0,16382.0
похабщина,1,3.47e-08,-7.459670525209126,1.54,0.91800183,True,11961.0,15525.0
похвала,4,1.62e-06,-5.790484985457369,3.21,0.96075106,True,6612.0,4919.0
похититель,1,1.58e-06,-5.801342913045578,3.2,0.9882,True,11961.0,4983.0
похлебка,6,2.69e-07,-6.570247719997592,2.43,0.9379286,True,4962.0,10485.0
похмелие,5,0.0,,0.0,0.8497318,True,5709.0,16422.0
поход,5,1.91e-05,-4.718966632752273,4.28,0.9982713,True,5709.0,904.0
походка,5,2e-06,-5.698970004336019,3.3,0.94474953,True,5709.0,4413.0
похожесть,1,1.82e-07,-6.739928612014925,2.26,0.9920997,True,11961.0,11768.0
похороны,8,1.26e-05,-4.8996294548824375,4.1,0.9991369,True,3876.0,1294.0
похоть,6,1.26e-06,-5.8996294548824375,3.1,0.899177,True,4962.0,5582.0
похудение,2,2.82e-07,-6.549750891680639,2.45,0.98744535,True,9435.0,10314.0
похуй,2,1.2e-06,-5.920818753952375,3.08,0.92063767,True,9435.0,5703.0
поцелуй,17,1.51e-05,-4.82102305270683,4.18,0.9635605,True,1787.0,1101.0
початок,1,2.75e-07,-6.560667306169737,2.44,0.9212037,True,11961.0,10402.0
почва,21,3.16e-06,-5.5003129173815966,3.5,0.9425888,True,1404.0,3354.0
почвоведение,2,6.03e-07,-6.219682687859849,2.78,0.9997967,True,9435.0,7802.0
почерк,8,5.5e-06,-5.259637310505756,3.74,1.0044166,True,3876.0,2317.0
почечуй,1,0.0,,0.0,0.7591834,True,11961.0,16422.0
починка,2,5.5e-07,-6.259637310505756,2.74,0.95548457,True,9435.0,8101.0
почка,65,1.38e-06,-5.860120913598763,3.14,0.94694936,True,297.0,5348.0
почкование,2,5.5e-08,-7.259637310505756,1.74,0.9901824,True,9435.0,14860.0
почта,19,1.66e-05,-4.779891911959945,4.22,0.97024924,True,1575.0,1034.0
почтальон,2,1.95e-06,-5.709965388637482,3.29,0.9160239,True,9435.0,4466.0
почтамт,1,3.72e-07,-6.429457060118103,2.57,0.90540045,True,11961.0,9401.0
почтение,1,1.74e-06,-5.7594507517174005,3.24,1.0343361,True,11961.0,4736.0
пошлина,3,1.26e-06,-5.8996294548824375,3.1,0.9809813,True,7747.0,5582.0
пошлость,3,1.1e-06,-5.958607314841775,3.04,0.95912784,True,7747.0,5951.0
пощада,1,4.57e-08,-7.34008379993015,1.66,1.0615268,True,11961.0,15165.0
поэзия,25,1.2e-05,-4.920818753952375,4.08,0.9268121,True,1133.0,1341.0
поэма,18,5.37e-06,-5.270025714300444,3.73,0.9123092,True,1674.0,2365.0
поэт,10,3.47e-05,-4.459670525209126,4.54,0.8774589,True,3149.0,504.0
поэтесса,1,1.48e-06,-5.8297382846050425,3.17,0.9940999,True,11961.0,5179.0
поэтика,1,1.07e-06,-5.97061622231479,3.03,0.94517523,True,11961.0,6023.0
пояс,8,1.55e-05,-4.809668301829708,4.19,0.98081297,True,3876.0,1084.0
поясница,2,4.47e-07,-6.349692476868063,2.65,0.8169263,True,9435.0,8738.0
поясок,1,2.14e-07,-6.669586226650809,2.33,1.0244293,True,11961.0,11268.0
прабабушка,2,6.03e-07,-6.219682687859849,2.78,0.9845896,True,9435.0,7802.0
правда,58,0.000275,-3.560667306169737,5.44,1.0765388,True,346.0,33.0
праведник,1,7.41e-07,-6.130181792020672,2.87,0.9158842,True,11961.0,7153.0
праведность,1,2.57e-07,-6.590066876668706,2.41,0.9199497,True,11961.0,10658.0
правило,16,8.32e-05,-4.079876673709276,4.92,0.99008465,True,1928.0,183.0
правильность,2,1.95e-06,-5.709965388637482,3.29,0.9909212,True,9435.0,4466.0
правительство,5,0.00012,-3.9208187539523753,5.08,1.0134785,True,5709.0,103.0
правнучка,2,3.09e-07,-6.510041520575165,2.49,0.9710758,True,9435.0,10021.0
право,21,0.000166,-3.779891911959945,5.22,1.0336627,True,1404.0,64.0
правоведение,1,1.15e-06,-5.939302159646388,3.06,0.93755525,True,11961.0,5830.0
правозащитник,1,1.55e-06,-5.809668301829708,3.19,0.8255427,True,11961.0,5057.0
правонарушение,3,1.26e-06,-5.8996294548824375,3.1,0.959045,True,7747.0,5582.0
правообладатель,1,2.95e-07,-6.5301779840218375,2.47,0.965714,True,11961.0,10173.0
правоприменение,1,9.55e-08,-7.019996628416254,1.98,0.8403955,True,11961.0,13643.0
православие,10,6.17e-06,-5.209714835966758,3.79,0.91274464,True,3149.0,2145.0
правосудие,2,3.55e-06,-5.449771646944906,3.55,0.9927645,True,9435.0,3122.0
правота,1,1.82e-07,-6.739928612014925,2.26,0.97266865,True,11961.0,11768.0
правотворчество,1,4.37e-08,-7.359518563029578,1.64,0.99085903,True,11961.0,15238.0
прагматизм,1,4.57e-07,-6.34008379993015,2.66,0.96345884,True,11961.0,8677.0
прагматик,1,2.45e-07,-6.610833915635467,2.39,0.9538315,True,11961.0,10825.0
праз,1,7.08e-08,-7.149966742310231,1.85,0.96133876,True,11961.0,14364.0
праздник,25,5.13e-05,-4.289882634888183,4.71,0.94445395,True,1133.0,330.0
праздность,4,3.72e-07,-6.429457060118103,2.57,0.9662251,True,6612.0,9401.0
прайд,4,9.12e-07,-6.0400051616715835,2.96,0.98084384,True,6612.0,6513.0
прайм,1,3.89e-06,-5.410050398674292,3.59,0.8932499,True,11961.0,2941.0
прайс,1,4.79e-06,-5.319664486585437,3.68,0.96773577,True,11961.0,2563.0
прак,1,6.17e-08,-7.209714835966758,1.79,0.962193,True,11961.0,14645.0
праксис,1,8.91e-08,-7.050122295963125,1.95,0.8439625,True,11961.0,13822.0
практика,10,3.8e-05,-4.42021640338319,4.58,0.978597,True,3149.0,463.0
практикант,1,3.47e-07,-6.459670525209126,2.54,1.0311745,True,11961.0,9607.0
практичность,2,4.17e-07,-6.379863945026242,2.62,0.9082289,True,9435.0,9005.0
пралине,2,1.17e-07,-6.931814138253839,2.07,0.9339685,True,9435.0,13058.0
прапорщик,3,3.02e-06,-5.519993057042849,3.48,0.996288,True,7747.0,3441.0
прах,10,7.41e-06,-5.130181792020672,3.87,0.9694523,True,3149.0,1896.0
прачечная,4,1.02e-06,-5.991399828238082,3.01,0.964197,True,6612.0,6157.0
прачка,4,2.75e-07,-6.560667306169737,2.44,0.9626968,True,6612.0,10402.0
праща,8,8.13e-08,-7.089909454405932,1.91,0.96556526,True,3876.0,14059.0
пращур,2,3.31e-08,-7.480172006224281,1.52,0.95988053,True,9435.0,15585.0
праязык,1,5.75e-08,-7.2403321553103694,1.76,0.9487953,True,11961.0,14759.0
преамбула,18,2.51e-07,-6.600326278518962,2.4,0.94191813,True,1674.0,10740.0
пребывание,1,7.76e-06,-5.110138278741812,3.89,1.013781,True,11961.0,1834.0
превосходительство,1,2.51e-06,-5.600326278518962,3.4,1.0147531,True,11961.0,3839.0
превосходство,3,5.13e-06,-5.289882634888183,3.71,1.0532621,True,7747.0,2437.0
превратность,1,3.02e-08,-7.519993057042849,1.48,0.9641766,True,11961.0,15690.0
превышение,1,4.27e-06,-5.369572124974976,3.63,0.96588373,True,11961.0,2746.0
преграда,7,9.55e-07,-6.019996628416254,2.98,0.9691264,True,4372.0,6359.0
преданность,5,5.37e-06,-5.270025714300444,3.73,1.0150332,True,5709.0,2365.0
предатель,6,3.72e-06,-5.429457060118103,3.57,0.96306443,True,4962.0,3035.0
предательство,7,6.03e-06,-5.219682687859849,3.78,1.0307925,True,4372.0,2180.0
предвидение,2,3.09e-07,-6.510041520575165,2.49,1.0208069,True,9435.0,10021.0
предвкушение,1,4.27e-07,-6.369572124974976,2.63,1.026261,True,11961.0,8919.0
предводитель,1,2.19e-06,-5.6595558851598815,3.34,1.021464,True,11961.0,4172.0
предгорие,2,0.0,,0.0,1.022952,True,9435.0,16422.0
предел,4,9.33e-06,-5.0301183562535,3.97,0.97060436,True,6612.0,1623.0
